VLAN~Name~Booth org~Booth number~Net-ipv4~Net-ipv6~Internal use~IPv6 enabled~Ptp~DHCP pool size~Dhcpd statements~Comments~Infrastructure use~Persistent
5~ESnet Testbed~None~None~None~None~True~False~False~0~~Signaling vlan needed to bridge testbed circuit through SCinet~True~
11~sec-darkspace-f~None~None~140.221.254.0/23~2001:0468:1f07:000b::/64~True~True~False~10~~For scan detection / scanner blacklisting~True~
12~sec-darkspace-0~None~None~140.221.128.0/23~2001:0468:1f07:000c::/64~True~True~False~200~~For scan detection / scanner blacklisting~True~
13~Exhibitor network 13~California Institute of Technology /CACR~1413~140.221.192.0/24~2001:0468:1f07:000d::/64~False~False~False~253~~~False~
14~Loopback conf-rtr~None~None~140.221.239.255/32~2001:0468:1f07:ffff::0255/128~True~False~False~0~~~False~
15~wlan-scinet-private~None~None~140.221.247.0/24~2001:0468:1f07:000f::/64~True~True~False~200~~~True~
16~wan-management~None~None~140.221.251.0/24~2001:0468:1f07:0010::/64~True~True~False~64~~~True~
17~Loopback noc-sw-slx9450-1~None~None~140.221.237.241/32~2001:0468:1f07:ffff::0241/128~True~False~False~0~~~False~
18~wlan-exhibit~None~None~140.221.160.0/19~2001:0468:1f07:0012::/64~True~True~False~8160~"default-lease-time 600;
max-lease-time 600;"~"Exhibit Level wireless client IP addresses
(lower part for Controllers & Routing)"~True~
19~wlan-meetingrooms~None~None~140.221.144.0/20~2001:0468:1f07:0013::/64~True~True~False~4050~"default-lease-time 600;
max-lease-time 600;"~Meeting Room Clients~True~
20~Loopback noc-sw-qfx5110-1~None~None~140.221.237.244/32~2001:0468:1f07:ffff::0244/128~True~False~False~0~~~False~
21~Loopback noc-sw-7280sr2-1~None~None~140.221.237.246/32~2001:0468:1f07:ffff::0246/128~True~False~False~0~~~False~
22~faucet-dtn-test2~None~None~140.221.249.0/29~2001:0468:1f07:0016::/64~True~False~False~0~~Faucet 100G DTN Test2~False~
23~security-management~None~None~140.221.252.0/24~2001:0468:1f07:0017::/64~True~True~False~30~~Behind conf-fw, not router.  Similar acl's as switch-management. Sec-bigbro will be bastion as well.~True~
24~ns0~None~None~140.221.249.252/30~2001:0468:1f07:0018::/64~True~True~False~0~~~True~
25~switch-management~None~None~140.221.250.192/26~2001:0468:1f07:0019::/64~True~True~False~0~~~True~
26~measurement~None~None~140.221.250.96/27~2001:0468:1f07:001a::/64~True~True~False~5~~~True~
27~power-net~None~None~140.221.250.160/27~2001:0468:1f07:001b::/64~True~True~False~2~~Network for Power Devices~True~
28~measurement-displays~None~None~140.221.250.128/27~2001:0468:1f07:001c::/64~True~True~False~4~~~True~
29~devops-vm~None~None~140.221.250.0/26~2001:0468:1f07:001d::/64~True~True~False~0~~~True~
30~devops-rmgmt~None~None~140.221.250.80/28~2001:0468:1f07:001e::/64~True~True~False~0~~ITS use for remote management.  Must be restricted access.~True~
31~devops-mgmt~None~None~140.221.250.64/28~2001:0468:1f07:001f::/64~True~True~False~2~~~True~
32~Exhibitor network 32~KISTI~2439~140.221.195.128/25~2001:0468:1f07:0020::/64~False~False~False~63~~~False~
33~Exhibitor network 33~Tech Data Corp~3056~140.221.209.128/27~2001:0468:1f07:0021::/64~False~False~False~7~~~False~
34~measurement-latency~None~None~140.221.249.208/28~2001:0468:1f07:0022::/64~True~False~False~4~~Secondary measurement net~True~
35~Exhibitor network 35~California Institute of Technology /CACR~1413~140.221.203.0/24~2001:0468:1f07:0023::/64~False~False~False~253~~~False~
36~Exhibitor network 36~SCinet~2450~140.221.224.0/27~2001:0468:1f07:0024::/64~False~False~False~0~~~False~
37~Exhibitor network 37~HLRS~3627~140.221.131.32/27~2001:0468:1f07:0025::/64~False~True~False~10~~~False~
38~Exhibitor network 38~Texas Advanced Computing Center~3707~140.221.130.224/27~2001:0468:1f07:0026::/64~False~False~False~15~~~False~
39~wlan-mgmt-oob~None~None~140.221.249.224/29~2001:0468:1f07:0027::/64~True~True~False~0~~to reduce security risks of WLC's~True~
40~ns2~None~None~140.221.249.244/30~2001:0468:1f07:0028::/64~True~True~False~0~~~True~
41~ns1~None~None~140.221.249.248/30~2001:0468:1f07:0029::/64~True~True~False~0~~~True~
42~oob-mgmt~None~None~192.168.42.0/24~2001:0468:1f07:002a::/64~True~False~False~0~~VLAN for special Out-of-Band management~True~
43~scinet~None~None~140.221.249.240/30~2001:0468:1f07:002b::/64~True~True~False~0~~~True~
44~Loopback dnoc420-rtr~None~None~140.221.237.237/32~2001:0468:1f07:ffff::0237/128~True~False~False~0~~~False~
45~wlan-management~None~None~140.221.244.0/23~2001:0468:1f07:002d::/64~True~True~False~400~"default-lease-time 86400;
max-lease-time 86400;"~Wireless Management for controllers and APs~True~
46~Loopback noc-sw-qfx5110-3~None~None~140.221.237.242/32~2001:0468:1f07:ffff::0242/128~True~False~False~0~~~False~
48~Exhibitor network 48~Indiana University~2400~140.221.228.0/24~2001:0468:1f07:0030::/64~False~False~False~127~~~False~
49~PTP noc-sw-slx9450-1 to perfsonar-100g-p1p2~None~None~140.221.238.252/30~2001:0468:1f07:f031::/64~True~True~True~0~~~False~
50~Exhibitor network 50~California Institute of Technology /CACR~1413~140.221.140.0/24~2001:0468:1f07:0032::/64~False~False~False~127~~~False~
51~Exhibitor network 51~SCinet~3651~140.221.131.0/27~2001:0468:1f07:0033::/64~False~False~False~15~~~False~
53~Exhibitor network 53~One Stop Systems~527~140.221.130.192/27~2001:0468:1f07:0035::/64~False~False~False~15~~~False~
54~Exhibitor network 54~Mellanox Technologies~3207~140.221.213.160/27~2001:0468:1f07:0036::/64~False~False~False~15~~~False~
55~Loopback noc-sw-slx9450-2~None~None~140.221.237.240/32~2001:0468:1f07:ffff::0240/128~True~False~False~0~~~False~
56~PTP noc-rtr-2 to dnoc420-rtr~None~None~140.221.239.140/30~2001:0468:1f07:f038::/64~True~True~True~0~~~False~
57~PTP noc-rtr-1 to noc-sw-qfx5110-2~None~None~140.221.239.108/30~2001:0468:1f07:f039::/64~True~True~True~0~~~False~
58~PTP noc-rtr-1 to noc-fw~None~None~140.221.239.188/30~2001:0468:1f07:f03a::/64~True~True~True~0~~~False~
59~PTP noc-rtr-1 to wan-learn-100g~None~None~140.221.239.220/30~2001:0468:1f07:f03b::/64~True~True~True~0~~SC05~False~
60~PTP conf-rtr to wan-telia~None~None~140.221.239.236/30~2001:0468:1f07:f03c::/64~True~True~True~0~~SC07~False~
61~PTP conf-rtr to noc-rtr-1~None~None~140.221.239.244/30~2001:0468:1f07:f03d::/64~True~True~True~0~~~False~
62~PTP conf-rtr to conf-fw~None~None~140.221.239.248/30~2001:0468:1f07:f03e::/64~True~True~True~0~~~False~
63~PTP conf-rtr to noc-rtr-2~None~None~140.221.239.240/30~2001:0468:1f07:f03f::/64~True~True~True~0~~~False~
64~PTP noc-rtr-1 to wan-i2-trcps~None~None~140.221.239.228/30~2001:0468:1f07:f040::/64~True~True~True~0~~SC35~False~
65~PTP conf-rtr to wan-learn~None~None~140.221.239.232/30~2001:0468:1f07:f041::/64~True~True~True~0~~SC06~False~
66~PTP noc-rtr-1 to wan-esnet-houston~None~None~140.221.239.224/30~2001:0468:1f07:f042::/64~True~True~True~0~~SC03~False~
67~PTP noc-rtr-1 to dnoc2316-rtr~None~None~140.221.239.204/30~2001:0468:1f07:f043::/64~True~True~True~0~~~False~
68~PTP noc-rtr-1 to dnoc420-rtr~None~None~140.221.239.212/30~2001:0468:1f07:f044::/64~True~True~True~0~~~False~
69~PTP noc-rtr-1 to wan-i2-trcps-400g~None~None~140.221.239.216/30~2001:0468:1f07:f045::/64~True~True~True~0~~SC40~False~
70~PTP noc-rtr-1 to dnoc1034-rtr~None~None~140.221.239.208/30~2001:0468:1f07:f046::/64~True~True~True~0~~~False~
71~PTP noc-rtr-1 to dnoc4026-rtr~None~None~140.221.239.196/30~2001:0468:1f07:f047::/64~True~True~True~0~~~False~
72~PTP noc-rtr-1 to dnoc2644-rtr~None~None~140.221.239.200/30~2001:0468:1f07:f048::/64~True~True~True~0~~~False~
73~PTP noc-rtr-1 to noc-faucet~None~None~140.221.239.192/30~2001:0468:1f07:f049::/64~True~True~True~0~~~False~
74~PTP noc-rtr-1 to wan-cenic-calren-hpr-sunnyvale~None~None~140.221.239.156/30~2001:0468:1f07:f04a::/64~True~True~True~0~~SC17~False~
75~PTP noc-rtr-2 to wan-i2-al2s-400g~None~None~140.221.239.172/30~2001:0468:1f07:f04b::/64~True~True~True~0~~SC41~False~
76~PTP noc-rtr-2 to wan-esnet-kansas~None~None~140.221.239.180/30~2001:0468:1f07:f04c::/64~True~True~True~0~~SC04~False~
77~PTP noc-rtr-1 to noc-rtr-2~None~None~140.221.239.184/30~2001:0468:1f07:f04d::/64~True~True~True~0~~~False~
78~PTP noc-rtr-2 to wan-i2-al2s~None~None~140.221.239.176/30~2001:0468:1f07:f04e::/64~True~True~True~0~~SC36~False~
79~PTP noc-rtr-1 to wan-i2-al2s-400g~None~None~140.221.239.164/30~2001:0468:1f07:f04f::/64~True~True~True~0~~~False~
80~PTP noc-rtr-1 to wan-i2-al2s~None~None~140.221.239.168/30~2001:0468:1f07:f050::/64~True~True~True~0~~SC35~False~
81~cluster-challenge-team01~None~None~140.221.236.0/28~2001:0468:1f07:0051::/64~True~False~False~0~~~True~
82~cluster-challenge-team02~None~None~140.221.236.16/28~2001:0468:1f07:0052::/64~True~False~False~0~~~True~
83~cluster-challenge-team03~None~None~140.221.236.32/28~2001:0468:1f07:0053::/64~True~False~False~0~~~True~
84~cluster-challenge-team04~None~None~140.221.236.48/28~2001:0468:1f07:0054::/64~True~False~False~0~~~True~
85~cluster-challenge-team05~None~None~140.221.236.64/28~2001:0468:1f07:0055::/64~True~False~False~0~~~True~
86~cluster-challenge-team06~None~None~140.221.236.80/28~2001:0468:1f07:0056::/64~True~False~False~0~~~True~
87~cluster-challenge-team07~None~None~140.221.236.96/28~2001:0468:1f07:0057::/64~True~False~False~0~~~True~
88~cluster-challenge-team08~None~None~140.221.236.112/28~2001:0468:1f07:0058::/64~True~False~False~0~~~True~
89~cluster-challenge-team09~None~None~140.221.236.128/28~2001:0468:1f07:0059::/64~True~False~False~0~~~True~
90~cluster-challenge-team10~None~None~140.221.236.144/28~2001:0468:1f07:005a::/64~True~False~False~0~~~True~
91~cluster-challenge-team11~None~None~140.221.236.160/28~2001:0468:1f07:005b::/64~True~False~False~0~~~True~
92~cluster-challenge-team12~None~None~140.221.236.176/28~2001:0468:1f07:005c::/64~True~False~False~0~~~True~
93~cluster-challenge-team13~None~None~140.221.236.192/28~2001:0468:1f07:005d::/64~True~False~False~0~~~True~
94~cluster-challenge-team14~None~None~140.221.236.208/28~2001:0468:1f07:005e::/64~True~False~False~0~~~True~
95~cluster-challenge-team15~None~None~140.221.236.224/28~2001:0468:1f07:005f::/64~True~False~False~0~~~True~
96~cluster-challenge-team16~None~None~140.221.236.240/28~2001:0468:1f07:0060::/64~True~False~False~0~~~True~
97~cluster-challenge-pdu~None~None~140.221.235.128/26~2001:0468:1f07:0061::/64~True~False~False~1~~~True~
98~cluster-challenge-management~None~None~140.221.235.224/27~2001:0468:1f07:0062::/64~True~False~False~0~~~True~
99~Exhibitor network 99~Arista Networks~2022~140.221.222.0/27~2001:0468:1f07:0063::/64~False~False~False~15~~~False~
100~Exhibitor network 100~D-Wave Systems Inc.~321~140.221.200.128/27~2001:0468:1f07:0064::/64~False~False~False~25~~~False~
103~PTP noc-rtr-2 to noc-sw-7280sr2-2~None~None~140.221.239.72/30~2001:0468:1f07:f067::/64~True~True~True~0~~~False~
104~PTP noc-rtr-2 to wan-i2-trcps~None~None~140.221.239.64/30~2001:0468:1f07:f068::/64~True~True~True~0~~~False~
105~PTP dnoc2644-rtr to ps-10g-dnoc2644-eth10g~None~None~140.221.239.28/30~2001:0468:1f07:f069::/64~True~True~True~0~~~False~
106~PTP conf-rtr to perfsonar-conf-eth0~None~None~140.221.239.44/30~2001:0468:1f07:f06a::/64~True~True~True~0~~~False~
107~PTP noc-rtr-2 to perfsonar-100g~None~None~140.221.239.52/30~2001:0468:1f07:f06b::/64~True~True~True~0~~no vlan, perfsonar wants untagged traffic~False~
108~PTP noc-rtr-1 to perfsonar-100g~None~None~140.221.239.56/30~2001:0468:1f07:f06c::/64~True~True~True~0~~no vlan, perfsonar wants untagged traffic~False~
109~Exhibitor network 109~Algo-Logic Systems Inc.~3854~140.221.209.96/27~2001:0468:1f07:006d::/64~False~False~False~5~~~False~
110~PTP dnoc4026-rtr to ps-1g-dnoc4026-eth1~None~None~140.221.239.36/30~2001:0468:1f07:f06e::/64~True~True~True~0~~~False~
111~PTP dnoc4026-rtr to ps-1g-dnoc4026-eth0~None~None~140.221.239.40/30~2001:0468:1f07:f06f::/64~True~True~True~0~~~False~
112~PTP dnoc2644-rtr to ps-10g-dnoc2644-eth0~None~None~140.221.239.32/30~2001:0468:1f07:f070::/64~True~True~True~0~~~False~
113~PTP dnoc1034-rtr to ps-1g-dnoc1034eth1~None~None~140.221.239.12/30~2001:0468:1f07:f071::/64~True~True~True~0~~~False~
114~PTP dnoc2316-rtr to ps-10g-dnoc2316-eth10g~None~None~140.221.239.20/30~2001:0468:1f07:f072::/64~True~True~True~0~~~False~
